hotel_id,name,address,category,location,lat,lng,reviews,room type,price per night (pounds),disability_access,review_users,swimming_pool,breakfast_available,michelin_restaurant,distance_centre
812,HAUTEVILLE OPERA,41 RUE D'HAUTEVILLE- PARIS- FRANCE,accommodation,Paris,48.873971,2.350412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232537,Single,99.44,VRAI,1,FAUX,FAUX,FAUX,4.09082469052732
813,ROYAL MEDOC,14 RUE GEOFFROY-MARIE- PARIS- FRANCE,accommodation,Paris,48.873728,2.344472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232538,Double,164.56,FAUX,5,VRAI,VRAI,FAUX,4.08474088533604
814,HOTEL DES ALPES,22 RUE DES PETITES ÉCURIES- PARIS- FRANCE,accommodation,Paris,48.873691,2.352036,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232539,Double,123.2,FAUX,5,FAUX,VRAI,FAUX,4.09449584936231
815,MARCHAND CHARLOTTE,00013 RUE DE TRÉVISE- PARIS- FRANCE,accommodation,Paris,48.873466,2.345101,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232540,Double,256.96,VRAI,4,FAUX,VRAI,FAUX,4.10142401064503
816,CLAVEL HOTELES PARIS,14 RUE GEOFFROY-MARIE- PARIS- FRANCE,accommodation,Paris,48.873728,2.344472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232541,Double,187.44,VRAI,2,VRAI,VRAI,FAUX,4.08474088533604
817,CHRYSTAL HOTEL,8 RUE JARRY- PARIS- FRANCE,accommodation,Paris,48.87412,2.355884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232542,Double,158.4,FAUX,3,FAUX,VRAI,FAUX,4.03466554169819
818,CLÉVACANCES PARIS,11 RUE DU FAUBOURG POISSONNIÈRE- PARIS- FRANCE,accommodation,Paris,48.871791,2.347801,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232544,Twin,146.08,FAUX,3,VRAI,VRAI,FAUX,4.18874005289133
819,LIBERTY HOTEL PARIS,16 RUE DE NANCY- PARIS- FRANCE,accommodation,Paris,48.872617,2.358059,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232547,Double,103.84,FAUX,2,VRAI,VRAI,FAUX,4.05940416104324
820,HOTEL ALBOUY,4 RUE LUCIEN SAMPAIX- PARIS- FRANCE,accommodation,Paris,48.870851,2.359941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232548,Twin,97.68,FAUX,2,FAUX,FAUX,FAUX,4.08683224091977
821,HOTEL DU MARCHE,6 PASSAGE DU MARCHÉ- PARIS- FRANCE,accommodation,Paris,48.870951,2.357946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232549,Single,68.64,FAUX,4,FAUX,FAUX,FAUX,4.12723452495721
822,APARTMENT CENTRAL FAUBOURG ST DENIS,38 RUE DU FAUBOURG SAINT-DENIS- PARIS- FRANCE,accommodation,Paris,48.871234,2.353573,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232550,Double,96.8,FAUX,2,FAUX,FAUX,FAUX,4.18623910905338
823,EXPLOITATION ALBOUY,4 RUE LUCIEN SAMPAIX- PARIS- FRANCE,accommodation,Paris,48.870805,2.3599,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232551,Twin,106.48,FAUX,4,FAUX,FAUX,FAUX,4.08951447376399
824,HOTEL DU CHÂTEAU,61 RUE DU CHÂTEAU D'EAU- PARIS- FRANCE,accommodation,Paris,48.872488,2.355127,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232552,Single,72.16,FAUX,3,FAUX,VRAI,FAUX,4.11350613939357
825,HOTEL MAZARIN,3 COUR DES PETITES ÉCURIES- PARIS- FRANCE,accommodation,Paris,48.872495,2.35351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232554,Twin,137.28,FAUX,3,FAUX,VRAI,FAUX,4.1331331612262
826,HOTEL BELFORT,75 RUE DU FAUBOURG SAINT-DENIS- PARIS- FRANCE,accommodation,Paris,48.872959,2.354345,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232556,Single,100.32,FAUX,3,VRAI,VRAI,FAUX,4.1038666053121
827,BED & BREAKFAST BOUCHARDON,RUE BOUCHARDON- PARIS- FRANCE,accommodation,Paris,48.87076,2.357821,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232558,Double,358.16,VRAI,3,FAUX,VRAI,VRAI,4.13724831670523
828,HOTEL DU NORD,47 RUE ALBERT THOMAS- PARIS- FRANCE,accommodation,Paris,48.870279,2.361962,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232559,Double,167.2,VRAI,4,VRAI,VRAI,FAUX,4.05580841144845
829,BELTA HOTEL,46 RUE LUCIEN SAMPAIX- PARIS- FRANCE,accommodation,Paris,48.87396,2.362464,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232560,Twin,179.52,VRAI,2,FAUX,FAUX,FAUX,3.91126596642079
830,HOTEL DU GLOBE,198 RUE SAINT-MAUR- PARIS- FRANCE,accommodation,Paris,48.872078,2.371863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232561,Twin,154.88,FAUX,5,FAUX,VRAI,FAUX,3.6907527836102
831,CARILLON PARIS,18 RUE ALIBERT- PARIS- FRANCE,accommodation,Paris,48.871625,2.367856,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232562,Single,70.4,VRAI,2,FAUX,VRAI,FAUX,3.83676119289713
832,HOTEL DE L'EUROPE,10 RUE LOUIS BONNET- PARIS- FRANCE,accommodation,Paris,48.870784,2.376752,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232563,Single,78.32,FAUX,4,FAUX,VRAI,FAUX,3.54780093767626
833,GRAND HOTEL DU PRINCE EUGENE,12 RUE DU CHÂTEAU D'EAU- PARIS- FRANCE,accommodation,Paris,48.86978,2.361095,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232564,Single,97.68,FAUX,1,VRAI,VRAI,FAUX,4.09653229972121
834,LA CHEMINÉE,63 RUE DU FAUBOURG DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.869942,2.370561,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232565,Double,154.88,VRAI,2,FAUX,VRAI,FAUX,3.79399070404713
835,PARIS CANAL B & B,91 QUAI DE VALMY- PARIS- FRANCE,accommodation,Paris,48.873374,2.363215,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232567,Double,136.4,FAUX,3,FAUX,VRAI,FAUX,3.91358042052552
836,HOTEL PARMENTIER GONCOURT,75 RUE DU FAUBOURG DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.870188,2.371365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232569,Double,90.64,FAUX,1,FAUX,VRAI,FAUX,3.75913436303766
837,ORILLON HOTEL,6 RUE ORILLON- PARIS- FRANCE,accommodation,Paris,48.869636,2.374508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232570,Single,62.48,FAUX,1,FAUX,VRAI,FAUX,3.6584951655819
838,HOTEL D'AIX EUROPE,4 RUE AIX- PARIS- FRANCE,accommodation,Paris,48.869856,2.369948,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232574,Family,228.8,VRAI,3,VRAI,VRAI,FAUX,3.81773680923416
839,HENRY ORECKIN MARTINE,15 RUE JEAN POULMARCH- PARIS- FRANCE,accommodation,Paris,48.872659,2.363256,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232575,Twin,168.96,FAUX,4,VRAI,VRAI,FAUX,3.93785926498
840,ATMOSFAIRE,96 QUAI DE JEMMAPES- PARIS- FRANCE,accommodation,Paris,48.873249,2.364341,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232576,Double,121.44,VRAI,2,VRAI,VRAI,FAUX,3.88808468215346
841,HOTEL DU CYGNE CENTRE DE PARIS,3 RUE DU CYGNE- PARIS- FRANCE,accommodation,Paris,48.863127,2.349438,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232578,Double,154.88,FAUX,4,FAUX,VRAI,FAUX,4.57069015210339
842,BED AND BREAKFAST HOSTEL,42 RUE POISSONNIÈRE- PARIS- FRANCE,accommodation,Paris,48.870239,2.348048,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232579,Double,139.04,FAUX,4,FAUX,VRAI,FAUX,4.25758762265025
843,HOTEL TIQUETONNE,6 RUE TIQUETONNE- PARIS- FRANCE,accommodation,Paris,48.864475,2.349631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232580,Double,126.72,FAUX,2,FAUX,VRAI,FAUX,4.51080473032623
844,PALACE HOTEL,9 RUE BOUCHARDON- PARIS- FRANCE,accommodation,Paris,48.870146,2.357249,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232581,Twin,176,VRAI,5,FAUX,VRAI,FAUX,4.17285188110188
845,HOTEL BELLEVUE ET DU CHARIOT D'OR,39 RUE DE TURBIGO- PARIS- FRANCE,accommodation,Paris,48.864781,2.352643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232582,Twin,119.68,FAUX,2,FAUX,VRAI,FAUX,4.47039462196748
846,HOTEL GEOFFROY MARIE OPÉRA PARIS,12 RUE GEOFFROY-MARIE- PARIS- FRANCE,accommodation,Paris,48.873642,2.344305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232584,Twin,90.64,FAUX,3,FAUX,FAUX,FAUX,4.08689527154303
847,MARAIS HOUSE,39 RUE DE MONTMORENCY- PARIS- FRANCE,accommodation,Paris,48.863418,2.353696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232585,Twin,190.96,FAUX,5,VRAI,VRAI,FAUX,4.50814790003997
848,THE HOTEL,8 RUE SALOMON DE CAUS- PARIS- FRANCE,accommodation,Paris,48.867431,2.354204,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232586,Single,117.04,FAUX,2,FAUX,VRAI,FAUX,4.33705149738733
849,PASSAGE DU PRADO,12 RUE DU FAUBOURG SAINT-DENIS- PARIS- FRANCE,accommodation,Paris,48.870103,2.353884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232587,Double,124.96,FAUX,2,FAUX,VRAI,FAUX,4.23034531020471
850,MONTORGUEIL APARTMENT,49 RUE DE CLÉRY- PARIS- FRANCE,accommodation,Paris,48.86876,2.348987,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232588,Single,79.2,VRAI,2,FAUX,VRAI,FAUX,4.32336664772007
851,HOTEL ARIANE,90 RUE RENÉ BOULANGER- PARIS- FRANCE,accommodation,Paris,48.869324,2.356545,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232589,Family,183.04,VRAI,3,VRAI,VRAI,FAUX,4.2191218593899
852,HOTEL TURBIGO,19 RUE DU VERTBOIS- PARIS- FRANCE,accommodation,Paris,48.866989,2.357985,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232590,Twin,175.12,FAUX,5,VRAI,VRAI,FAUX,4.2764149086807
853,BOUCHARDON HOTEL,9 RUE BOUCHARDON- PARIS- FRANCE,accommodation,Paris,48.870094,2.357213,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232591,Single,96.8,FAUX,1,FAUX,VRAI,FAUX,4.17561379100103
854,NAZARETH HOTEL SARL,72 RUE NOTRE DAME DE NAZARETH- PARIS- FRANCE,accommodation,Paris,48.867905,2.355829,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232592,Single,68.64,FAUX,3,VRAI,VRAI,FAUX,4.28917455318658
855,HOTEL ZORA,4 RUE LÉOPOLD BELLAN- PARIS- FRANCE,accommodation,Paris,48.866414,2.346965,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232593,Double,155.76,FAUX,5,VRAI,VRAI,FAUX,4.42141980380819
856,STUDIO DE CARACTERE,37 RUE DES PETITS CARREAUX- PARIS- FRANCE,accommodation,Paris,48.867806,2.347286,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232595,Double,182.16,VRAI,2,VRAI,VRAI,FAUX,4.36217876936458
857,HOTEL D'ORLÉANS STÉ,13 RUE DE LA LUNE- PARIS- FRANCE,accommodation,Paris,48.8697,2.350806,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232596,Single,142.56,FAUX,4,FAUX,VRAI,FAUX,4.27636044338438
858,EXELSIOR HOTEL,12 RUE GEOFFROY-MARIE- PARIS- FRANCE,accommodation,Paris,48.873642,2.344305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232597,Double,182.16,VRAI,3,FAUX,VRAI,FAUX,4.08689527154303
859,HOTEL D'ANGERS NC,40 RUE BEAUREGARD- PARIS 02- FRANCE,accommodation,Paris,48.869403,2.350131,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232598,Twin,187.44,FAUX,4,FAUX,VRAI,FAUX,4.29250947346292
860,PRIVATE LABEL,35 RUE DE TURBIGO- PARIS- FRANCE,accommodation,Paris,48.864711,2.352351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232601,Double,152.24,VRAI,3,VRAI,VRAI,FAUX,4.47735544857127
861,GAHFIF MAYOUFI YAMINA,6 RUE VILLE NEUVE- PARIS- FRANCE,accommodation,Paris,48.86962,2.348479,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232602,Twin,236.72,VRAI,5,FAUX,VRAI,FAUX,4.28542730661436
862,LOON A ANTHONY,85 RUE DES ARCHIVES- PARIS- FRANCE,accommodation,Paris,48.863535,2.360806,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232603,Double,138.16,FAUX,5,FAUX,VRAI,FAUX,4.3063775146815
863,AICHE RACHID,134 RUE ABOUKIR- PARIS- FRANCE,accommodation,Paris,48.869094,2.351557,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232604,Double,108.24,FAUX,1,FAUX,VRAI,FAUX,4.29780354683454
864,HOTELIERE ANOU 1,00094 RUE DES ARCHIVES- PARIS- FRANCE,accommodation,Paris,48.863463,2.360867,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232605,Family,168.08,VRAI,4,VRAI,VRAI,FAUX,4.30634840772612
865,HOTEL MESLAY REPUBLIQUE,3 RUE MESLAY- PARIS- FRANCE,accommodation,Paris,48.867231,2.362228,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232606,Single,94.16,FAUX,2,FAUX,VRAI,FAUX,4.14938320912019
866,AUBERGE JULES FERRY,8 BOULEVARD JULES FERRY- PARIS- FRANCE,accommodation,Paris,48.867268,2.36897,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232607,Single,80.96,FAUX,3,FAUX,VRAI,FAUX,3.91985449498372
867,BONNE NUIT PARIS,63 RUE CHARLOT- PARIS- FRANCE,accommodation,Paris,48.863754,2.363499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232608,Double,124.96,FAUX,4,FAUX,VRAI,FAUX,4.20628933355185
868,COSMOS HOTEL,35 RUE JEAN-PIERRE TIMBAUD- PARIS- FRANCE,accommodation,Paris,48.866488,2.372469,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232609,Double,146.08,FAUX,2,FAUX,VRAI,FAUX,3.80648371252121
869,GRAND HOTEL DE L'AVENUE PARIS,14 RUE RAMPON- PARIS- FRANCE,accommodation,Paris,48.8663,2.367858,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232610,Single,101.2,VRAI,2,FAUX,VRAI,FAUX,3.98438057061716
870,HOTEL LUNA-PARC,1 RUE JACQUARD- PARIS- FRANCE,accommodation,Paris,48.864471,2.373082,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232611,Double,184.8,FAUX,3,VRAI,VRAI,FAUX,3.82224811319547
871,IDÉAL HOTEL PARIS,49 RUE DES TROIS BORNES- PARIS- FRANCE,accommodation,Paris,48.867596,2.375393,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232612,Double,110,FAUX,1,FAUX,FAUX,FAUX,3.66989643735554
872,APPARTEMENT D'HOTES FOLIE OBERKAMPF,1 PASSAGE DE LA FONDERIE- PARIS- FRANCE,accommodation,Paris,48.866764,2.375684,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232613,Double,154,VRAI,3,FAUX,VRAI,FAUX,3.67525780130264
873,HOTEL PRINTANIA TEMPLE,16 BOULEVARD DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.864416,2.366044,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232614,Single,91.52,FAUX,4,FAUX,VRAI,FAUX,4.09679018825276
874,APPARTEMENT D'HOTES FOLIE RÉPUBLIQUE,1 RUE JEAN-PIERRE TIMBAUD- PARIS- FRANCE,accommodation,Paris,48.864706,2.36579,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232615,Double,132,FAUX,3,FAUX,VRAI,FAUX,4.09921264143534
875,HOTEL DE LA PAIX,12 RUE GAMBEY- PARIS- FRANCE,accommodation,Paris,48.86534,2.372019,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232616,Twin,147.84,VRAI,2,VRAI,VRAI,FAUX,3.84776724191437
876,HOTEL DE VIENNE,43 RUE DE MALTE- PARIS- FRANCE,accommodation,Paris,48.865608,2.367734,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232617,Twin,190.08,FAUX,5,FAUX,FAUX,FAUX,4.00572527906746
877,BED AND BREAKFAST - APARTMENTS,28 RUE DE LA FONTAINE AU ROI- PARIS- FRANCE,accommodation,Paris,48.868183,2.371299,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232618,Double,396,VRAI,4,FAUX,VRAI,FAUX,3.81212008206111
878,CABINET SIMONIAN TARTOUR,2 BOULEVARD DE MAGENTA- PARIS- FRANCE,accommodation,Paris,48.868713,2.363064,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232619,Family,115.28,VRAI,2,FAUX,VRAI,FAUX,4.0766828320113
879,AICHOUR SAHRA,11 RUE GAMBEY- PARIS- FRANCE,accommodation,Paris,48.865066,2.371905,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232620,Single,79.2,FAUX,1,FAUX,VRAI,FAUX,3.85771861347257
880,TERNAUX,50 RUE DE LA FOLIE MÉRICOURT- PARIS- FRANCE,accommodation,Paris,48.864056,2.372237,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232621,Single,100.32,FAUX,4,FAUX,VRAI,FAUX,3.86372481618692
881,SOCIÉTÉ HOTELLERIE MODERNE,11 RUE MORAND- PARIS- FRANCE,accommodation,Paris,48.868656,2.376362,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232622,Twin,97.68,VRAI,4,FAUX,FAUX,FAUX,3.61007326750301
882,KHAYAT COMMERCIAL ET INDUS,13 RUE GAMBEY- PARIS- FRANCE,accommodation,Paris,48.86511,2.371875,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232623,Family,128.48,FAUX,5,FAUX,FAUX,FAUX,3.85802505735145
883,HOTEL BEST WESTERN MAJESTIC,114 BOULEVARD RICHARD LENOIR- PARIS- FRANCE,accommodation,Paris,48.864437,2.371117,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232624,Double,185.68,FAUX,2,FAUX,VRAI,VRAI,3.90117256389744
884,HOTEL PARIS GAMBETTA,12 AVENUE DU PÈRE LACHAISE- PARIS- FRANCE,accommodation,Paris,48.864129,2.397948,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232625,Family,111.76,VRAI,2,FAUX,VRAI,FAUX,2.78095640492766
885,SUPER HOTEL,208 RUE DES PYRÉNÉES- PARIS- FRANCE,accommodation,Paris,48.8654,2.398227,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232626,Family,175.12,FAUX,2,VRAI,VRAI,FAUX,2.75640762754971
886,HOTEL RHETIA,3 RUE DU GÉNÉRAL BLAISE- PARIS- FRANCE,accommodation,Paris,48.861114,2.378818,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232627,Twin,175.12,VRAI,3,FAUX,VRAI,FAUX,3.63223521140751
887,HOTEL ACACIA,30 BIS AVENUE PARMENTIER- PARIS- FRANCE,accommodation,Paris,48.86086,2.37832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232628,Single,105.6,VRAI,4,FAUX,VRAI,FAUX,3.65626757714319
888,HOTEL DAUPHINE,236 RUE DES PYRÉNÉES- PARIS- FRANCE,accommodation,Paris,48.867483,2.396587,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232629,Single,74.8,VRAI,0,FAUX,FAUX,FAUX,2.80246562759848
889,CLJT LES AMANDIERS,54-56 RUE DE MENILMONTANT- PARIS- FRANCE,accommodation,Paris,48.868473,2.388584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232630,Double,128.48,FAUX,4,FAUX,VRAI,FAUX,3.12322734074084
890,LE BELLEVUE,94 RUE DE MENILMONTANT- PARIS- FRANCE,accommodation,Paris,48.869163,2.392083,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232631,Double,183.04,VRAI,2,VRAI,VRAI,FAUX,2.96804293252519
891,HOTEL DE L'HORLOGE,25 PASSAGE DE MÉNILMONTANT- PARIS- FRANCE,accommodation,Paris,48.865346,2.383349,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232632,Twin,232.32,VRAI,5,VRAI,VRAI,FAUX,3.38712215729235
892,O MÉNIL BON TEMPS MÉNILMONTANT,148 Boulevard de Ménilmontant- Paris- France,accommodation,Paris,48.866837,2.383663,,Twin,95.04,FAUX,3,FAUX,FAUX,FAUX,3.35159512127511
893,HOTEL OBERKAMPF,152 RUE OBERKAMPF- PARIS- FRANCE,accommodation,Paris,48.866709,2.381346,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232634,Twin,138.16,VRAI,5,FAUX,VRAI,FAUX,3.44862378095186
894,LES LAURIERS,98 RUE DES COURONNES- PARIS- FRANCE,accommodation,Paris,48.870524,2.38833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232635,Double,138.16,FAUX,2,FAUX,VRAI,FAUX,3.09965587293859
895,HDL PRIME,148 BOULEVARD DE MÉNILMONTANT- PARIS- FRANCE,accommodation,Paris,48.866768,2.383332,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232636,Family,346.72,VRAI,3,VRAI,FAUX,FAUX,3.36630253095769
896,HOTEL COURONNES,6 IMPASSE QUESTRE- PARIS- FRANCE,accommodation,Paris,48.868028,2.380824,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232637,Family,102.96,FAUX,1,FAUX,VRAI,FAUX,3.44670161429413
897,LE RICHEMONT,77 BOULEVARD DE MÉNILMONTANT- PARIS- FRANCE,accommodation,Paris,48.863545,2.386402,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232640,Double,219.12,VRAI,2,FAUX,VRAI,FAUX,3.28168257004881
898,REPUBLIQUE APARTMENT,16 RUE GUILLAUME BERTRAND- PARIS- FRANCE,accommodation,Paris,48.86382,2.38105,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232641,Single,84.48,FAUX,1,FAUX,VRAI,FAUX,3.50454404877188
899,BERI OBS MENIL,4 RUE DE MENILMONTANT- PARIS- FRANCE,accommodation,Paris,48.867168,2.383804,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232642,Single,95.92,FAUX,1,FAUX,VRAI,FAUX,3.34051739656913
900,LE RICHEMONT,36 AVENUE GAMBETTA- PARIS- FRANCE,accommodation,Paris,48.864853,2.397048,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232643,Double,293.92,VRAI,5,FAUX,VRAI,FAUX,2.81256430236028
901,B K OBERKAMPF,14 RUE MORET- PARIS- FRANCE,accommodation,Paris,48.867013,2.379639,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232646,Twin,98.56,VRAI,4,VRAI,FAUX,FAUX,3.51266478543215
902,SOC PARMENTIER HOTEL,23 RUE SAINT-AMBROISE- PARIS- FRANCE,accommodation,Paris,48.862254,2.377409,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232647,Double,98.56,FAUX,1,FAUX,VRAI,FAUX,3.6783685636054
903,HOTEL BAR GRISTI,148 RUE DU CHEMIN VERT- PARIS- FRANCE,accommodation,Paris,48.862643,2.386697,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232648,Double,152.24,FAUX,2,VRAI,VRAI,FAUX,3.27895507609032
904,ACCUEIL PARTENAIRES,91 AVENUE DE LA RÉPUBLIQUE- PARIS- FRANCE,accommodation,Paris,48.863956,2.382118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232655,Double,189.2,FAUX,5,FAUX,VRAI,FAUX,3.45787475618231
905,HOTEL DU VIEUX MARAIS,8 RUE DU PLÂTRE- PARIS- FRANCE,accommodation,Paris,48.859085,2.355416,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232656,Twin,117.04,FAUX,1,FAUX,VRAI,FAUX,4.61444681584458
906,HOTEL VICTORIA CHÂTELET,17 AVENUE VICTORIA- PARIS- FRANCE,accommodation,Paris,48.857959,2.34645,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232657,Twin,185.68,VRAI,5,VRAI,VRAI,FAUX,4.77517537719239
907,LE PRINCE HOTEL FORUM,83 RUE RAMBUTEAU- PARIS- FRANCE,accommodation,Paris,48.862191,2.348953,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232658,Single,82.72,VRAI,3,VRAI,VRAI,FAUX,4.61289755764507
908,HOTEL ANDREA RIVOLI,3 RUE SAINT-BON- PARIS- FRANCE,accommodation,Paris,48.858228,2.350304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232659,Double,303.6,VRAI,3,FAUX,VRAI,FAUX,4.77702051371836
909,ACACIAS HOTEL DE VILLE,20 RUE DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.858697,2.353565,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232660,Double,171.6,FAUX,2,FAUX,VRAI,FAUX,4.68509589474554
910,CHAMBRE D'HOTES DELAREYNIE,22 RUE DE LA REYNIE- PARIS- FRANCE,accommodation,Paris,48.860074,2.349521,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232661,Double,160.16,FAUX,3,FAUX,VRAI,FAUX,4.70439154707238
911,APPARTEMENT MAISONETTE BASTILLE,214 FAUBOURG SAINT ANTOINE- PARIS- FRANCE,accommodation,Paris,48.859548,2.354722,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232662,Twin,141.68,FAUX,2,FAUX,VRAI,FAUX,4.6228269292547
912,MON PIED À TERRE,7 RUE SIMON LE FRANC- PARIS- FRANCE,accommodation,Paris,48.860031,2.35377,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232664,Double,177.76,VRAI,3,VRAI,VRAI,FAUX,4.63403143160814
913,LOVE HOTEL À PARIS,88 RUE SAINT-DENIS- PARIS- FRANCE,accommodation,Paris,48.86243,2.349541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232665,Double,161.04,FAUX,5,FAUX,VRAI,FAUX,4.60096574513304
914,GRAND HOTEL AMELOT,54 RUE AMELOT- PARIS- FRANCE,accommodation,Paris,48.859222,2.368403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232670,Single,101.2,FAUX,3,FAUX,FAUX,FAUX,4.09703414929036
915,HOTEL SAINT SEBASTIEN,42 RUE SAINT-SÉBASTIEN- PARIS- FRANCE,accommodation,Paris,48.861542,2.371103,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232671,Single,88.88,VRAI,3,FAUX,VRAI,FAUX,3.95192870942347
916,HOTEL COMMINES,3 RUE COMMINES- PARIS- FRANCE,accommodation,Paris,48.861822,2.365294,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=232672,Family,175.12,FAUX,5,FAUX,VRAI,FAUX,4.182288668469
