user_id,hotel_id,note
436,1436,4
436,1707,2
437,180,3
437,351,2
437,450,0
437,499,3
437,922,1
438,74,0
438,188,0
438,406,1
438,464,1
438,517,4
438,724,0
438,765,1
438,1133,0
438,1709,0
439,76,1
439,209,2
439,257,4
439,369,3
439,391,1
439,816,2
439,921,1
439,1061,4
439,1103,1
439,1288,3
439,1716,5
439,1736,3
440,17,1
440,155,0
440,299,1
440,348,2
440,426,2
440,480,1
440,706,1
440,786,0
440,1271,0
441,141,2
441,226,3
441,322,1
441,725,4
441,746,3
441,1015,3
441,1216,4
441,1312,3
441,1313,2
441,1401,3
441,1604,2
441,1655,0
441,1670,2
442,16,6
442,136,5
442,166,2
442,351,4
442,508,1
442,712,0
442,886,5
442,939,6
442,1049,3
442,1365,4
442,1666,4
443,0,1
443,216,4
443,410,1
443,433,3
443,787,1
443,811,1
443,1111,3
443,1126,2
443,1191,1
443,1394,1
443,1513,3
443,1572,3
443,1663,2
444,532,3
444,744,1
444,948,1
444,1297,1
444,1352,3
444,1483,5
444,1695,4
445,236,2
445,479,2
445,518,2
445,659,2
445,1142,0
445,1273,4
445,1579,3
446,34,3
446,213,0
446,414,0
446,793,6
446,992,0
446,1036,0
446,1058,0
446,1348,3
446,1444,0
446,1727,3
447,184,3
447,674,2
447,821,3
447,1035,2
447,1125,2
447,1214,4
447,1364,2
447,1398,3
447,1578,2
447,1648,2
447,1724,4
448,67,3
448,445,3
448,471,3
448,483,4
448,646,3
448,702,4
448,837,1
448,1104,1
448,1139,0
448,1261,1
448,1307,6
448,1394,1
448,1475,6
448,1524,6
449,101,1
449,115,3
449,195,5
449,343,3
449,514,2
449,1042,3
449,1326,2
449,1408,5
449,1415,4
449,1447,3
449,1685,2
450,131,3
450,170,3
450,484,2
450,683,2
450,728,4
450,733,1
450,965,4
450,1324,4
450,1553,2
450,1698,5
451,124,2
451,569,2
451,894,2
451,960,2
451,963,2
451,1201,2
452,155,0
452,179,5
452,315,4
452,405,0
452,526,0
452,613,4
452,650,3
452,827,3
452,1029,0
452,1111,0
452,1253,0
452,1504,3
452,1595,0
452,1678,0
452,1702,3
453,220,6
453,256,4
453,402,5
453,430,2
453,602,3
453,1418,4
453,1480,3
453,1716,4
454,327,2
454,365,0
454,453,1
454,544,4
454,556,3
454,674,2
454,817,3
454,1016,4
454,1311,1
454,1541,2
454,1572,4
454,1573,3
454,1757,2
455,50,5
455,108,1
455,319,2
455,344,0
455,548,0
455,553,3
455,631,6
455,726,0
455,938,4
455,951,2
455,1106,3
455,1171,0
456,391,3
456,430,3
456,553,1
456,584,4
456,643,5
456,676,5
456,779,3
456,824,4
456,1215,3
456,1249,3
456,1260,1
456,1593,3
456,1595,2
456,1643,0
456,1702,5
457,185,1
457,310,3
457,357,2
457,558,2
457,598,4
457,617,4
457,671,3
457,728,5
457,739,1
457,813,3
457,1007,0
457,1163,3
457,1259,5
457,1533,4
457,1578,3
458,218,0
458,343,2
458,376,2
458,883,3
458,1000,4
458,1114,1
458,1327,1
458,1410,0
458,1428,4
458,1516,1
458,1679,3
459,100,2
459,105,1
459,449,1
459,493,4
459,561,4
459,799,3
459,921,2
459,1035,3
459,1112,1
459,1205,1
459,1402,1
459,1410,0
459,1752,1
460,281,2
460,294,0
460,311,0
460,348,2
460,462,5
460,548,1
460,596,3
460,691,0
460,927,2
460,988,3
460,1028,3
460,1030,1
460,1072,3
460,1418,1
460,1530,2
461,420,5
461,1182,6
461,1263,4
461,1301,3
461,1380,3
462,255,0
462,315,4
462,386,2
462,601,5
462,717,1
462,944,2
462,1011,3
462,1042,4
462,1081,4
462,1199,4
462,1450,3
462,1752,4
463,172,3
463,326,1
463,499,0
463,518,2
463,612,0
463,704,5
463,852,0
463,1057,0
463,1490,0
463,1742,1
464,184,0
464,746,0
464,1028,6
464,1141,4
464,1333,0
464,1457,2
464,1487,0
464,1514,2
464,1585,2
464,1595,0
464,1646,2
464,1680,0
464,1736,2
465,83,1
465,259,1
465,321,4
465,379,4
465,400,1
465,616,3
465,740,5
465,791,1
465,823,4
465,956,3
465,1055,5
465,1320,2
465,1534,4
465,1561,3
466,475,3
466,545,6
466,723,0
466,792,0
466,878,0
466,1211,0
466,1510,4
466,1695,0
467,101,1
467,170,1
467,290,5
467,306,4
467,344,0
467,565,2
467,757,3
467,769,3
467,951,2
467,1086,2
467,1097,2
467,1691,0
468,504,1
468,725,3
468,758,5
468,961,4
468,1155,5
468,1168,3
469,12,2
469,534,0
469,768,4
469,955,0
469,1031,0
469,1264,0
469,1286,7
469,1350,3
469,1723,4
470,225,0
470,398,4
470,452,2
470,459,5
470,490,1
470,847,4
470,923,2
470,1023,1
470,1216,0
470,1224,2
470,1235,0
470,1426,0
471,391,4
471,564,2
471,680,1
471,824,1
471,830,5
471,866,3
471,1022,3
471,1368,2
471,1520,1
471,1601,4
472,59,1
472,178,2
472,182,3
472,212,1
472,331,5
472,363,4
472,798,1
472,809,3
472,937,5
472,1049,1
472,1298,4
472,1461,3
473,68,0
473,277,1
473,494,3
473,903,3
473,954,1
473,966,3
473,967,3
473,1054,2
473,1311,4
473,1610,2
474,37,4
474,307,5
474,338,4
474,410,5
474,1105,5
474,1151,5
474,1177,5
474,1284,4
474,1298,0
474,1457,3
475,177,2
475,344,1
475,452,4
475,655,3
475,782,1
475,902,4
475,1239,5
475,1296,5
475,1302,7
475,1390,4
475,1394,7
475,1467,2
476,383,5
476,395,3
476,399,2
476,412,3
476,1152,4
476,1174,4
476,1412,2
476,1540,3
476,1676,3
477,63,3
477,239,5
477,689,2
477,1028,5
477,1739,4
478,0,4
478,389,3
478,396,3
478,449,5
478,475,2
478,540,2
478,550,5
478,801,1
478,805,1
478,1098,2
478,1567,3
478,1629,3
478,1736,3
479,25,2
479,404,0
479,444,3
479,1047,1
479,1606,4
479,1693,3
480,76,0
480,258,6
480,601,2
480,946,3
480,955,4
480,1042,2
480,1514,3
480,1624,3
480,1717,2
481,1055,4
481,1123,5
481,1395,1
481,1641,6
481,1765,1
482,124,0
482,263,0
482,380,3
482,431,5
482,455,5
482,658,3
482,707,3
482,711,2
482,889,1
482,1008,5
482,1075,2
482,1183,4
482,1312,6
482,1427,2
482,1447,3
483,157,2
483,300,2
483,726,2
483,811,1
483,860,2
483,876,0
483,1009,3
483,1035,5
483,1049,1
483,1464,3
483,1506,5
483,1526,1
483,1664,2
483,1736,4
484,210,4
484,271,5
484,612,3
484,815,4
484,834,3
484,877,2
484,1136,6
484,1406,0
484,1462,2
484,1464,3
484,1536,7
485,35,2
485,62,4
485,243,3
485,440,0
485,476,1
485,594,1
485,774,2
485,778,2
485,1014,0
486,564,4
486,922,5
486,1243,5
486,1360,3
486,1380,2
486,1397,2
487,414,2
487,469,4
487,674,2
487,715,2
487,809,2
487,881,3
487,914,3
487,998,3
487,1100,2
487,1128,4
487,1253,3
487,1276,1
487,1286,2
487,1402,1
488,145,1
488,152,3
488,187,0
488,278,0
488,322,2
488,505,6
488,612,0
488,773,0
488,843,7
488,997,5
488,1036,0
488,1055,1
488,1259,1
488,1742,0
489,584,0
489,885,3
489,921,0
489,1616,0
489,1685,0
490,627,3
490,649,3
490,941,3
490,1259,2
490,1434,4
490,1505,3
490,1511,2
491,90,1
491,312,5
491,424,2
491,543,2
491,949,3
491,1292,2
491,1691,3
492,93,0
492,136,0
492,290,0
492,384,2
492,778,0
492,920,0
492,1034,0
492,1558,2
492,1698,1
493,489,4
493,598,1
493,754,7
493,819,0
493,1095,2
493,1098,0
493,1205,1
493,1276,0
493,1448,1
493,1689,3
494,464,1
494,649,0
494,750,2
494,792,0
494,897,0
494,1624,0
494,1700,0
495,182,2
495,270,0
495,735,1
495,898,2
495,943,1
495,1058,2
495,1074,2
495,1682,4
495,1689,1
496,210,2
496,551,4
496,1083,4
496,1482,3
496,1490,3
496,1503,0
497,96,0
497,162,0
497,628,0
497,767,1
497,780,0
497,850,4
497,900,8
497,1217,0
497,1522,2
497,1524,0
498,103,2
498,251,4
498,280,4
498,729,3
498,764,1
498,877,2
498,936,1
498,1033,3
498,1356,3
498,1415,4
498,1532,3
499,59,2
499,209,3
499,298,3
499,317,1
499,366,1
499,402,2
499,964,2
499,968,3
499,1031,1
499,1234,4
499,1457,2
499,1560,0
499,1567,3
500,231,3
500,281,3
500,299,1
500,709,4
500,786,3
500,802,0
500,836,1
500,1196,4
500,1399,3
500,1589,4
500,1651,5
501,414,3
501,445,3
501,595,2
501,699,2
501,866,2
501,1003,4
501,1008,3
501,1062,1
501,1143,2
501,1270,2
501,1314,3
501,1433,3
501,1550,1
501,1733,2
502,111,1
502,478,5
502,742,1
502,884,0
502,892,2
502,1272,1
502,1474,6
502,1512,0
502,1535,5
502,1590,4
502,1686,0
503,109,3
503,543,1
503,807,2
503,1021,3
503,1226,2
503,1269,2
503,1278,1
503,1285,5
503,1386,3
503,1458,1
503,1471,2
503,1472,2
503,1587,5
504,71,2
504,145,2
504,405,2
504,449,3
504,549,2
504,804,2
504,1180,2
504,1315,1
504,1450,2
504,1489,2
504,1623,2
505,251,1
505,420,1
505,443,1
505,492,3
505,628,2
505,785,4
505,890,3
505,899,3
505,1243,6
505,1370,0
505,1576,1
505,1760,3
506,13,0
506,75,2
506,136,1
506,438,1
506,459,2
506,950,1
506,956,1
506,1185,4
506,1278,0
506,1494,5
506,1629,4
506,1649,3
506,1674,2
506,1728,1
507,114,0
507,710,6
507,1026,6
507,1034,0
507,1356,4
507,1615,0
508,93,2
508,191,2
508,274,0
508,775,1
508,946,4
508,1015,2
508,1262,2
508,1355,2
508,1660,0
508,1754,1
509,365,2
509,490,4
509,492,3
509,602,2
509,898,2
509,947,4
509,1207,3
509,1317,4
509,1455,1
509,1536,3
509,1566,2
509,1600,5
509,1680,1
509,1693,3
509,1711,6
510,148,2
510,481,2
510,1047,3
510,1099,3
510,1302,3
510,1571,4
511,486,1
511,894,1
511,895,2
511,896,2
511,1272,0
511,1304,4
511,1665,2
512,73,5
512,81,0
512,224,2
512,278,4
512,583,1
512,606,2
512,663,3
512,986,1
512,996,3
512,1443,2
512,1478,5
513,128,4
513,580,3
513,1033,2
513,1101,1
513,1111,3
513,1155,1
513,1159,3
513,1167,0
513,1222,3
513,1319,1
513,1392,4
513,1393,5
513,1516,1
513,1533,2
513,1762,3
514,265,1
514,311,0
514,562,0
514,769,1
514,787,6
514,1031,0
514,1241,4
514,1342,3
514,1538,1
514,1709,0
515,9,5
515,68,3
515,204,2
515,460,2
515,890,5
515,931,3
515,997,1
515,1090,4
515,1145,2
515,1234,3
515,1430,4
515,1605,2
515,1626,2
515,1663,2
516,242,0
516,266,0
516,281,0
516,298,0
516,478,0
516,618,6
516,719,0
517,24,5
517,58,1
517,121,0
517,272,0
517,453,0
517,729,7
517,877,3
517,920,0
517,1166,0
517,1239,3
517,1241,4
517,1360,5
517,1365,0
517,1711,1
517,1748,0
518,65,2
518,200,1
518,261,6
518,377,1
518,489,4
518,613,0
518,744,0
518,939,5
518,1080,0
518,1244,5
518,1290,3
518,1319,1
518,1532,0
518,1623,0
519,443,4
519,492,2
519,857,5
519,1474,4
519,1573,1
519,1717,3
519,1734,3
520,77,2
520,242,3
520,367,4
520,384,5
520,715,4
520,857,2
520,933,4
520,1013,3
520,1402,5
520,1458,3
520,1578,4
520,1643,2
521,154,5
521,164,0
521,167,2
521,341,2
521,462,0
521,1020,0
521,1235,2
522,467,0
522,472,3
522,826,3
522,987,3
522,1074,2
522,1344,3
522,1628,2
522,1672,3
523,163,3
523,182,3
523,488,3
523,971,4
523,1112,3
523,1231,3
523,1455,1
523,1755,3
524,360,2
524,692,4
524,1137,3
524,1364,3
524,1372,4
524,1425,1
524,1480,5
524,1617,5
524,1708,4
525,4,1
525,14,1
525,48,1
525,226,2
525,466,0
525,509,4
525,725,4
525,820,3
525,1199,2
525,1365,3
525,1392,2
525,1504,4
525,1589,4
525,1595,4
525,1732,3
526,111,2
526,184,4
526,290,4
526,437,4
526,690,4
526,737,2
526,879,4
526,889,3
526,1000,3
526,1097,3
526,1327,0
526,1428,2
526,1675,1
527,90,2
527,189,2
527,256,1
527,374,5
527,492,2
527,706,4
527,757,5
527,809,2
527,875,3
527,1119,3
527,1132,3
527,1209,0
527,1381,1
527,1676,4
528,139,3
528,249,3
528,523,1
528,1275,3
528,1348,3
529,6,1
529,542,1
529,914,1
529,1026,3
529,1746,1
530,79,0
530,183,5
530,250,4
530,1033,4
530,1287,2
531,87,0
531,372,0
531,445,0
531,522,0
531,705,0
531,740,5
531,952,0
531,995,0
531,1046,0
531,1204,0
531,1472,0
531,1723,6
532,175,5
532,350,0
532,388,2
532,448,2
532,679,3
532,887,4
532,1105,5
532,1268,1
532,1332,2
532,1438,2
532,1553,2
532,1661,4
532,1675,3
532,1688,4
533,843,7
533,845,1
533,847,4
533,1199,3
533,1201,4
534,6,1
534,336,4
534,522,2
534,612,3
534,1198,3
534,1213,1
534,1244,2
534,1262,3
534,1732,5
535,40,3
535,205,4
535,216,1
535,1048,4
535,1616,6
536,174,2
536,253,3
536,540,1
536,1253,2
536,1454,4
536,1624,3
536,1631,0
537,87,2
537,180,2
537,583,0
537,609,2
537,649,4
537,942,3
537,1338,4
537,1615,2
538,24,3
538,579,0
538,639,3
538,971,1
538,1141,2
538,1160,3
538,1389,3
538,1428,1
538,1475,3
538,1584,4
539,73,2
539,257,3
539,550,3
539,615,1
539,731,1
539,800,2
539,820,2
539,840,2
539,1752,1
540,246,2
540,413,3
540,433,4
540,655,2
540,688,3
540,1165,2
540,1724,3
541,149,0
541,420,1
541,544,5
541,705,0
541,1008,2
541,1556,2
541,1571,2
542,773,4
542,1220,3
542,1514,1
542,1661,2
542,1731,4
543,326,2
543,482,5
543,950,3
543,982,0
543,1093,1
543,1142,3
543,1153,5
543,1230,4
543,1295,0
543,1358,3
543,1426,1
543,1457,5
543,1527,5
543,1540,7
543,1592,1
544,138,4
544,260,4
544,289,1
544,429,0
544,558,3
544,636,2
544,692,3
544,861,4
544,951,4
544,1190,2
544,1202,3
544,1422,1
544,1569,3
544,1706,4
545,323,2
545,357,3
545,401,1
545,413,0
545,542,0
545,555,4
545,755,2
545,787,0
545,885,2
545,1083,2
545,1382,3
545,1630,1
545,1734,2
545,1741,2
546,60,4
546,220,5
546,241,2
546,362,4
546,790,4
546,849,0
546,911,3
546,1197,4
546,1285,4
546,1346,4
546,1550,3
546,1598,1
547,19,5
547,342,1
547,451,2
547,664,0
547,826,1
547,943,1
547,1180,2
547,1564,0
547,1634,0
547,1692,2
548,102,2
548,106,4
548,549,1
548,569,3
548,635,2
548,728,5
548,900,4
548,979,2
548,1228,2
548,1398,3
548,1534,5
548,1600,4
548,1609,2
548,1652,5
548,1751,1
549,45,1
549,308,3
549,357,2
549,716,1
549,872,3
549,1101,2
549,1132,2
549,1327,4
549,1539,1
549,1652,3
549,1668,1
549,1706,2
550,77,0
550,90,0
550,850,5
550,1271,1
550,1368,1
550,1693,6
551,252,2
551,817,2
551,1125,2
551,1517,2
551,1580,1
551,1752,3
552,346,2
552,420,5
552,1017,4
552,1201,4
552,1339,3
553,185,1
553,266,0
553,430,0
553,876,2
553,1103,0
553,1549,0
553,1614,0
554,357,1
554,516,3
554,813,4
554,861,2
554,874,1
554,1088,2
554,1160,3
554,1194,3
554,1464,1
554,1546,4
554,1558,3
554,1756,3
555,209,4
555,282,3
555,319,2
555,409,3
555,498,1
555,722,0
555,839,1
555,1189,3
556,64,3
556,463,1
556,769,3
556,1099,1
556,1121,1
556,1347,3
556,1499,4
557,78,2
557,198,1
557,666,5
557,826,1
557,1082,2
557,1681,3
558,188,6
558,309,4
558,330,4
558,392,1
558,444,3
558,482,4
558,536,4
558,1123,4
558,1171,0
558,1300,5
558,1664,5
558,1751,4
559,42,1
559,288,0
559,726,2
559,1099,0
559,1255,0
560,253,4
560,269,1
560,464,2
560,520,2
560,639,2
560,978,3
560,985,3
560,1282,4
560,1318,4
560,1423,4
560,1589,4
561,186,2
561,204,2
561,401,5
561,617,3
561,1057,4
561,1227,3
561,1612,5
562,54,3
562,111,3
562,350,1
562,632,1
562,645,4
562,657,3
562,941,3
562,945,2
562,1221,5
562,1647,4
562,1693,2
563,1215,4
563,1319,1
563,1350,2
563,1664,4
563,1679,3
564,16,2
564,1070,1
564,1283,2
564,1616,0
564,1748,2
565,413,6
565,550,5
565,610,4
565,1021,1
565,1115,1
565,1185,2
565,1228,0
565,1426,1
565,1641,4
565,1733,5
566,15,1
566,86,2
566,175,5
566,319,2
566,1068,4
566,1115,2
566,1451,0
566,1505,3
566,1628,4
566,1634,0
567,83,3
567,112,2
567,783,3
567,814,2
567,817,1
567,942,2
567,1040,2
567,1229,2
567,1531,2
567,1577,3
568,24,4
568,70,2
568,246,4
568,252,4
568,509,3
568,683,3
568,775,3
568,989,1
568,1034,3
568,1043,5
568,1139,3
568,1192,1
568,1201,3
568,1477,5
568,1629,3
569,102,2
569,571,4
569,605,2
569,689,0
569,880,1
569,1217,4
570,387,4
570,393,5
570,415,3
570,572,3
570,745,3
570,926,5
570,1072,4
570,1266,1
570,1649,2
570,1711,2
571,511,3
571,1029,3
571,1092,2
571,1145,1
571,1506,4
571,1575,1
572,261,2
572,331,3
572,467,2
572,483,3
572,648,4
572,668,4
572,704,3
572,705,2
572,819,2
572,883,4
572,924,5
572,1169,0
572,1613,4
573,0,1
573,18,1
573,85,2
573,1077,6
573,1126,2
573,1318,3
574,136,2
574,264,5
574,347,4
574,402,3
574,703,1
574,795,1
574,1232,4
574,1270,4
574,1301,3
574,1459,2
574,1619,0
575,44,0
575,875,2
575,1350,4
575,1592,1
575,1664,1
575,1758,2
576,39,4
576,468,3
576,506,4
576,950,2
576,1119,2
576,1148,5
576,1704,3
577,83,3
577,101,3
577,196,1
577,219,3
577,287,1
577,931,0
577,1126,0
577,1132,1
577,1306,0
577,1360,3
577,1426,0
577,1433,0
577,1614,1
578,60,4
578,188,3
578,274,4
578,415,4
578,559,1
578,574,3
578,940,4
578,1050,6
578,1329,2
578,1416,2
578,1430,3
578,1702,5
579,567,0
579,628,0
579,676,5
579,702,2
579,756,8
579,990,6
579,1071,0
579,1078,0
579,1195,2
579,1663,2
579,1746,0
579,1753,0
580,286,3
580,540,1
580,716,3
580,1160,3
580,1265,1
580,1403,1
580,1468,1
580,1506,2
580,1720,2
581,648,1
581,663,4
581,845,1
581,1021,0
581,1201,0
581,1259,1
582,59,2
582,317,3
582,609,1
582,963,3
582,984,4
582,1039,2
582,1075,3
582,1076,4
582,1141,2
582,1181,4
582,1241,3
582,1257,2
582,1301,2
582,1698,2
582,1744,1
583,344,1
583,686,4
583,714,3
583,993,0
583,1046,6
583,1567,5
584,190,1
584,273,4
584,532,4
584,572,3
584,612,0
584,857,3
584,926,4
584,1031,2
584,1317,2
584,1727,1
585,522,0
585,593,2
585,617,2
585,887,2
585,1162,0
585,1189,0
585,1202,0
585,1282,0
585,1437,0
585,1661,0
585,1683,0
585,1695,0
586,482,4
586,673,8
586,873,1
586,929,0
586,1392,0
586,1415,4
586,1435,3
586,1445,4
587,208,1
587,849,3
587,951,2
587,1008,0
587,1069,1
587,1256,0
587,1293,2
587,1355,4
587,1387,5
587,1571,2
588,63,4
588,141,0
588,217,0
588,584,0
588,712,0
588,826,5
588,1115,0
588,1312,1
588,1525,0
588,1596,0
589,434,4
589,446,4
589,629,1
589,748,5
589,931,4
589,1055,4
589,1317,3
589,1368,1
589,1708,5
589,1732,2
589,1747,4
589,1748,2
590,279,2
590,369,2
590,371,0
590,482,3
590,529,3
590,717,1
590,722,2
590,763,2
590,913,0
590,987,2
590,1068,2
590,1145,1
590,1381,2
590,1419,2
590,1496,4
591,313,2
591,403,3
591,482,5
591,739,6
591,878,0
591,938,0
591,1063,0
591,1275,0
591,1350,7
591,1488,2
591,1556,2
592,218,0
592,439,0
592,841,0
592,1013,3
592,1175,5
592,1265,0
592,1319,2
592,1541,4
592,1587,0
592,1701,0
592,1762,6
593,181,4
593,202,4
593,431,5
593,549,1
593,605,4
593,680,3
593,710,2
593,1072,4
593,1121,1
593,1299,1
593,1343,1
593,1660,2
594,264,5
594,347,1
594,348,3
594,358,4
594,525,3
594,646,5
594,749,3
594,797,4
594,1029,2
594,1043,3
594,1074,2
594,1389,4
594,1668,5
594,1698,3
595,38,3
595,296,3
595,560,5
595,723,4
595,1005,4
595,1212,0
595,1576,1
595,1585,6
595,1616,4
596,18,3
596,252,4
596,302,3
596,365,2
596,382,3
596,464,3
596,683,1
596,772,5
596,953,4
596,972,3
596,1041,3
596,1111,4
596,1216,2
596,1301,2
596,1324,3
597,48,3
597,481,5
597,718,0
597,994,2
597,1381,6
598,24,1
598,346,0
598,393,2
598,478,1
598,663,2
598,737,0
598,873,2
598,1137,0
598,1204,3
598,1293,2
598,1335,1
598,1592,0
598,1753,2
599,293,1
599,400,3
599,578,5
599,738,4
599,828,2
599,997,0
599,1104,1
599,1270,2
599,1676,5
600,475,2
600,973,2
600,1386,0
600,1570,1
600,1724,4
601,408,3
601,409,3
601,467,1
601,549,1
601,690,5
601,1719,3
602,183,5
602,607,2
602,738,3
602,1603,3
602,1721,0
603,597,3
603,650,0
603,729,3
603,1089,4
603,1254,1
603,1344,1
603,1647,3
604,102,4
604,153,3
604,183,2
604,239,7
604,346,5
604,439,5
604,547,2
604,599,4
604,754,7
604,854,7
604,990,2
604,1043,5
605,164,5
605,244,5
605,249,5
605,312,2
605,476,3
605,1221,3
605,1415,2
605,1425,1
605,1427,3
605,1544,4
606,140,1
606,515,5
606,570,4
606,652,1
606,678,2
606,1039,4
606,1628,4
607,97,2
607,171,0
607,409,3
607,573,3
607,978,2
607,1252,4
607,1620,3
608,18,0
608,41,0
608,97,0
608,447,4
608,528,0
608,882,0
608,973,3
608,1002,2
608,1023,2
608,1244,5
608,1254,0
608,1459,3
608,1505,3
608,1550,6
609,39,4
609,938,5
609,986,0
609,1011,1
609,1056,2
609,1108,1
609,1137,2
609,1393,5
609,1445,3
609,1669,2
609,1704,3
610,267,0
610,288,0
610,291,1
610,383,2
610,413,8
610,421,2
610,422,0
610,481,7
610,925,0
610,1094,2
610,1529,6
611,42,3
611,66,2
611,82,1
611,322,2
611,470,0
611,625,3
611,755,5
611,981,0
611,1023,1
611,1121,2
611,1148,4
611,1658,2
612,607,2
612,762,1
612,811,3
612,1514,2
612,1633,2
612,1636,1
613,164,0
613,508,2
613,670,5
613,714,2
613,863,2
613,923,0
613,1145,0
613,1182,4
613,1399,1
613,1473,0
613,1604,4
613,1608,0
613,1678,1
614,199,2
614,220,2
614,278,3
614,343,2
614,484,2
614,814,4
614,1289,2
614,1445,2
615,515,3
615,871,2
615,1126,4
615,1280,3
615,1719,2
616,149,0
616,205,0
616,562,0
616,600,4
616,997,3
616,1088,0
616,1245,2
616,1482,0
616,1533,2
617,229,2
617,333,3
617,420,4
617,424,3
617,448,1
617,534,3
617,787,1
617,812,2
617,884,2
617,1162,2
617,1360,4
617,1555,3
617,1761,3
618,57,5
618,211,0
618,442,0
618,444,3
618,465,2
618,501,5
618,686,4
618,766,4
618,1522,2
619,134,0
619,805,3
619,834,0
619,1562,4
619,1646,2
620,52,2
620,96,3
620,265,2
620,283,5
620,735,2
620,764,2
620,859,1
620,936,1
620,1111,1
620,1264,3
620,1297,4
620,1380,3
620,1397,0
620,1552,1
620,1673,3
621,124,3
621,127,2
621,140,2
621,193,3
621,198,0
621,479,3
621,641,0
621,730,1
621,866,0
621,933,0
621,1128,2
621,1235,1
621,1528,3
621,1690,1
621,1756,3
622,293,5
622,632,5
622,702,4
622,978,4
622,1124,1
623,387,3
623,880,3
623,990,0
623,1005,5
623,1212,0
623,1257,1
624,143,6
624,166,4
624,261,0
624,354,0
624,932,4
624,1269,4
624,1397,0
624,1636,0
624,1650,0
624,1722,4
624,1744,0
625,241,3
625,588,3
625,879,4
625,886,0
625,1243,7
625,1312,4
625,1342,4
625,1389,4
625,1462,2
625,1493,0
625,1597,4
626,224,3
626,296,5
626,321,0
626,345,1
626,532,3
626,585,4
626,651,4
626,662,3
626,772,2
626,1012,0
626,1030,5
626,1525,0
626,1586,2
626,1605,0
627,144,0
627,239,6
627,423,5
627,946,1
627,1001,4
627,1621,4
627,1635,5
628,67,3
628,331,1
628,506,1
628,660,4
628,1048,5
628,1067,3
628,1232,5
628,1350,4
628,1395,0
628,1436,4
628,1444,2
628,1522,2
628,1678,1
629,136,3
629,241,2
629,299,3
629,555,2
629,751,1
629,759,2
629,804,3
629,974,3
629,1097,1
629,1407,2
629,1607,2
629,1620,3
629,1728,2
630,12,1
630,44,2
630,52,3
630,84,4
630,230,2
630,961,3
630,1294,4
630,1343,2
630,1365,2
631,11,0
631,67,3
631,511,0
631,736,1
631,781,4
631,928,0
631,1157,0
631,1654,0
631,1673,2
632,637,1
632,984,4
632,1046,2
632,1475,1
632,1507,3
632,1713,2
633,23,2
633,108,4
633,128,3
633,379,2
633,398,2
633,712,4
633,875,4
633,1015,0
633,1117,3
633,1284,3
633,1401,1
633,1402,2
633,1430,3
633,1446,1
634,32,1
634,144,0
634,228,4
634,549,3
634,576,2
634,586,3
634,634,3
634,672,4
634,847,2
634,1002,1
634,1075,2
634,1106,1
634,1143,3
634,1301,1
634,1593,1
635,285,2
635,468,2
635,717,0
635,742,3
635,776,3
635,890,4
635,975,2
635,1052,2
635,1181,0
635,1286,4
635,1354,2
635,1426,3
635,1574,2
635,1641,3
636,59,3
636,95,3
636,428,3
636,529,4
636,757,3
636,777,3
636,840,3
636,895,1
636,970,4
636,975,1
636,1010,4
637,21,3
637,167,0
637,202,0
637,223,0
637,304,1
637,465,0
637,493,3
637,533,0
637,598,0
637,602,4
637,844,0
637,953,3
637,1202,0
637,1534,0
637,1568,0
638,53,1
638,127,4
638,870,1
638,1492,3
638,1625,5
639,118,5
639,216,0
639,687,0
639,716,4
639,806,1
639,1138,3
639,1180,5
639,1267,1
639,1468,4
639,1569,1
640,424,3
640,496,4
640,512,4
640,1281,4
640,1623,5
641,38,5
641,212,0
641,388,2
641,431,3
641,548,1
641,627,2
641,843,7
641,848,2
641,995,4
641,1093,4
641,1115,3
641,1168,2
641,1191,2
641,1414,1
641,1599,4
642,30,1
642,117,0
642,129,0
642,405,2
642,1045,0
642,1151,1
643,84,2
643,446,2
643,1093,3
643,1227,2
643,1430,1
643,1726,4
644,92,2
644,166,4
644,285,5
644,515,0
644,645,0
644,753,0
644,772,3
644,850,2
644,944,0
644,964,0
644,1137,4
644,1352,2
644,1510,3
644,1550,2
644,1692,0
645,186,4
645,413,5
645,770,0
645,812,0
645,1043,0
645,1306,0
645,1612,0
645,1684,3
646,38,4
646,40,4
646,238,4
646,580,3
646,756,2
646,1032,3
646,1723,2
646,1728,5
647,234,3
647,720,2
647,770,3
647,986,1
647,1131,0
647,1133,1
647,1149,0
647,1449,3
648,37,6
648,570,5
648,812,5
648,949,3
648,1049,4
648,1406,1
648,1746,2
649,97,2
649,487,2
649,503,5
649,780,6
649,862,3
649,899,2
649,1216,4
649,1459,5
649,1616,3
649,1652,5
650,201,4
650,257,2
650,276,0
650,302,0
650,350,1
650,413,3
650,442,1
650,1079,2
650,1270,3
650,1329,2
650,1443,4
650,1647,4
651,20,2
651,363,5
651,439,3
651,724,3
651,821,5
651,829,2
651,848,5
651,903,2
651,1011,1
651,1108,4
651,1445,5
652,722,4
652,790,5
652,962,1
652,1180,3
652,1266,4
653,174,1
653,414,6
653,421,5
653,431,2
653,479,7
653,485,6
653,626,5
653,735,6
653,1062,4
653,1131,2
653,1297,1
653,1367,4
653,1604,5
653,1756,4
654,181,1
654,241,3
654,534,2
654,873,4
654,892,4
654,1474,3
654,1593,4
654,1647,4
654,1700,5
655,48,0
655,147,3
655,190,1
655,521,3
655,628,1
655,669,1
